time,actual,DA_forecast,IDA1_forecast,IDA2_forecast,IDA3_forecast,window_start
2023-01-09 20:00:00,161.21,135.36380623680512,160.94051530157185,152.15584245437125,152.535258821831,2023-01-09
2023-01-09 21:00:00,139.16,107.68646327454472,137.28532044432856,125.90457696439272,130.16604546636435,2023-01-09
2023-01-09 22:00:00,132.0,75.01544065798207,129.88918582076496,117.2687690536925,125.67031184959204,2023-01-09
2023-01-09 23:00:00,106.34,82.79702902091279,100.35590815040092,94.77126799623264,99.89648595944357,2023-01-09
2023-01-10 00:00:00,105.98,114.47426665812242,104.6816438446086,93.5881138034065,1.8746477661408816,2023-01-10
2023-01-10 01:00:00,96.79,99.25723243498572,96.51692446636972,91.24976660892084,1.6967691961307168,2023-01-10
2023-01-10 02:00:00,95.31,95.28838657293691,94.1475835368822,92.16661564753484,0.1256083766139255,2023-01-10
2023-01-10 03:00:00,90.19,91.81579405367302,91.3868436331642,87.47599922679218,-0.2033505339656329,2023-01-10
2023-01-10 04:00:00,93.0,92.374508268506,91.7112073453454,94.2230546397523,0.4999089347238197,2023-01-10
2023-01-10 05:00:00,98.0,96.36889743323064,96.5166530028402,93.0815593400264,0.5079292085661393,2023-01-10
2023-01-10 06:00:00,117.67,109.84928397533162,109.07716629146924,107.11331841730278,-1.0015197117345451,2023-01-10
2023-01-10 07:00:00,132.67,135.85770480482532,118.584247029079,133.83492262368233,0.244105801599332,2023-01-10
2023-01-10 08:00:00,141.84,147.6653300108779,128.6720199211477,138.70880587145237,0.4730392968408807,2023-01-10
2023-01-10 09:00:00,141.44,139.68152311905013,129.77007610051436,135.45377374081642,-1.009165536427048,2023-01-10
2023-01-10 10:00:00,125.3,125.91455876128995,118.38329414663008,121.37414369374828,0.1534954356505267,2023-01-10
2023-01-10 11:00:00,101.0,116.29894041006963,98.9433623994628,97.83029653040572,-2.589219880556556,2023-01-10
2023-01-10 12:00:00,97.6,108.67496791810308,97.71938288232502,95.84934087473697,99.84977672396806,2023-01-10
2023-01-10 13:00:00,95.5,98.73783300289138,94.56165898299712,94.95192688538884,99.0028268386044,2023-01-10
2023-01-10 14:00:00,92.6,87.02765331286925,91.1943106971192,91.00469902384889,93.45973001894204,2023-01-10
2023-01-10 15:00:00,92.0,81.65185160936213,90.08301689089178,91.21180533390496,88.78832422239338,2023-01-10
2023-01-10 16:00:00,98.0,121.15327890948998,95.43922684246148,95.4605760625766,95.6297023719862,2023-01-10
2023-01-10 17:00:00,133.28,142.2051989871783,127.2813986522878,137.08203040469144,117.79615175817916,2023-01-10
2023-01-10 18:00:00,144.74,159.6075200019571,141.7781530641069,147.9647659718362,134.70321039213212,2023-01-10
2023-01-10 19:00:00,141.07,163.24191875865858,137.54638627534953,141.44211898237637,136.50941082202854,2023-01-10
2023-01-10 20:00:00,124.84,164.4884815901765,119.82864251920267,124.65020781634126,106.77775777838237,2023-01-10
2023-01-10 21:00:00,109.65,129.286489419292,106.47744664259824,100.30757500622208,98.79436311262872,2023-01-10
2023-01-10 22:00:00,92.8,102.7419676242681,87.76106358577158,83.62024990954478,89.15676031188048,2023-01-10
2023-01-10 23:00:00,64.3,90.83024843742544,64.00814603275063,54.249598694134974,72.86576946470274,2023-01-10
2023-01-11 00:00:00,35.0,59.62464783747716,25.66739193399971,32.771966056486946,-0.1091916810743356,2023-01-11
2023-01-11 01:00:00,8.0,58.85967260774145,4.3509062987753,15.550752444930822,-0.314133627348923,2023-01-11
2023-01-11 02:00:00,4.16,56.04059637934154,2.602647826354854,9.827340359599788,0.0960073148848152,2023-01-11
2023-01-11 03:00:00,4.16,57.78106073484568,3.897047676252498,7.919543304272992,0.0077203139155415,2023-01-11
